"Période";"1. Production primaire toutes énergies (en GWh)";"1.1 Production de combustibles minéraux solides (en GWh)";"1.2 Production de pétrole (en GWh)";"1.3 Production de gaz naturel (extraction de gaz commercialisé) (en GWh)";"1.4 Production nucléaire (équivalent primaire à la production, sous forme de chaleur) (en GWh)";"1.5 Production (brute) d'électricité hydraulique, éolienne et photovoltaïque (en GWh)";"2.1 Importations toutes énergies (en GWh)";"2.1.1 Importations de combustibles minéraux solides (en GWh)";"2.1.2 Importations de tous produits pétroliers (en GWh)";"2.1.2.1 Importations de pétrole brut, condensats et autres produits à distiller (en GWh)";"2.1.2.2 Importations de produits pétroliers raffinés (en GWh)";"2.1.3 Importations de gaz naturel (en GWh)";"2.1.4 Importations d'électricité (en GWh)";"2.2 Exportations toutes énergies (en GWh)";"2.2.1 Exportation de combustibles minéraux solides (en GWh)";"2.2.2 Exportations de produits pétroliers raffinés (en GWh)";"2.2.3 Exportations de gaz naturel (en GWh)";"2.2.4 Exportations d'électricité (en GWh)";"3. Marché des soutes maritimes (françaises et étrangères) (en GWh)";"4. Consommation primaire réelle toutes énergies (en GWh)";"4.1 Consommation réelle de combustibles minéraux solides (en GWh)";"4.2 Consommation réelle de pétrole (brut et raffiné) (en GWh)";"4.3 Consommation réelle de gaz naturel (en GWh)";"4.4 Consommation primaire d'énergie nucléaire, hydraulique, éolienne et photovoltaïque brute (en GWh)";"5. Emissions brutes de CO2 totales dues à la consommation d'énergie (en ktCO2)";"6. Consommation primaire CVC-CJO toutes énergies (en GWh)";"6.1 Consommation de combustibles minéraux solides CVC-CJO (en GWh)";"6.2 Consommation de pétrole (brut et raffiné) CVC-CJO (en GWh)";"6.3 Consommation de gaz naturel CVC-CJO (en GWh)";"6.4 Consommation d'électricité primaire et d'équivalent primaire d'électricité nucléaire CVC-CJO (en GWh)";"7. Emissions de CO2 totales dues à la consommation d'énergie CVC-CJO (en ktCO2)";"8. Consommation primaire CVS-CVC-CJO toutes énergies (en GWh)";"8.1 Consommation de combustibles minéraux solides CVS-CVC-CJO (en GWh)";"8.2 Consommation de pétrole (brut et raffiné) CVS-CVC-CJO (en GWh)";"8.3 Consommation de gaz naturel CVS-CVC-CJO (en GWh)";"8.4 Consommation d'électricité primaire et d'équivalent primaire d'électricité nucléaire CVS-CVC-CJO (en GWh)";"9. Emissions de CO2 totales dues à la consommation d'énergie CVS-CVC-CJO (en ktCO2)";"10. Taux d'indépendance énergétique réel toutes énergies (en %)";"11. Degrés jours unifiés mensuels en France, pour la période de chauffe (vaut 0 de juin à septembre, en °C)";"12. Indice de rigueur climatique pour la France métropolitaine (ref.1 pour la période de référence) (sans unité)"
"PERIODE";"PROD_ENER_SYNT";"PROD_CMS_SYNT";"PROD_PETRO_SYNT";"PROD_GAZ_SYNT";"PRODB_NUCL_SYNT";"PRODB_ELE_SYNT";"QIMP_ENER_SYNT";"QIMP_CMS_SYNT";"QIMP_PETRO_SYNT";"QIMP_BRUT_SYNT";"QIMP_RAFF_SYNT";"QIMP_GAZ_SYNT";"QIMP_ELE_SYNT";"QEXP_ENER_SYNT";"QEXP_CMS_SYNT";"QEXP_RAFF";"QEXP_GAZ_SYNT";"QEXP_ELE_SYNT";"SOUTESMAR";"CP_ENER_SYNT";"CI_CMS_SYNT";"CONSO_PETRO_SYNT";"CONSO_GAZ_SYNT";"CONSO_ELE_SYNT";"ECO2";"CP_ENER_SYNT_COR1";"CI_CMS_SYNT_COR1";"CONSO_PETRO_COR1_SYNT";"CONSO_GAZ_SYNT_COR1";"CONSO_ELE_SYNT_COR1";"ECO2_COR1";"CP_ENER_SYNT_COR2";"CI_CMS_SYNT_COR2";"CONSO_PETRO_COR2_SYNT";"CONSO_GAZ_SYNT_COR2";"CONSO_ELE_SYNT_COR2";"ECO2_COR2";"TAUXIND_ENER_CUM";"DJU";"INDRIG"
"2022-05";76433.649;0;612.834;523.152;65809.978;9487.685;131452.745;4879.832;80661.098;40893.569;39767.529;42828.059;3083.756;23565.515;26.523;1105.694;6975.168;3704.602;98.8;165251.352;5456.505;64892.659;20225.371;74676.817;21070.107;165623.661;5384.081;62093.355;23926.578;74219.647;21053.632;194649.207;5896.336;64524.444;37758.164;82944.854;25964.788;48.937;37.956;0.484
"2022-03";96478.151;0;634.333;520.164;85750.867;9572.787;135382.623;7464.131;79154.504;40600.935;38553.569;44733;4030.988;19889.174;223.047;1152.089;3231.429;3035.9;96.1;214722.369;7094.197;68952.721;42356.71;96318.741;27229.593;218779.764;7817.345;67153.821;46152.907;97655.691;27783.986;201690.53;7753.175;66813.31;33955.894;88498.499;26865.206;49.828;222.74;0.871
"2020-03";111690.748;0;695.812;162.004;97714.37;13118.562;122199.761;4449.06;81875.999;28259.528;53616.471;34895.726;978.975;25216.644;5.424;1031.831;6238.65;6972.373;73;215515.897;5403.932;61314.915;43957.515;104839.535;24593.408;216953.887;5618.798;61195.533;44907.905;105231.651;24832.289;197954.846;5644.527;60532.579;32695.006;95585.481;23435.817;50.33;246.202;0.963
"2022-04";81491.983;0;602.05;512.769;69785.579;10591.585;125607.484;6535.333;71689.091;34273.622;37415.47;43593.553;3789.507;21245.171;8.169;1031.453;6538.681;2702.519;90.4;180466.499;4891.613;62062.636;32048.098;81464.151;22844.424;181627.915;4990.806;62071.169;32747.266;81818.674;23024.615;194102.15;5527.056;62980.73;36050.367;86245.058;25315.979;49.517;162.673;0.979
"2022-01";122961.103;0;623.661;472.199;111862.4;10002.843;128715.046;8934.08;81230.615;42425.333;38805.282;34442.068;4108.283;22249.786;723.906;941.521;7463.65;3112.343;80.3;255500.784;7483.448;64154.846;61001.307;122861.183;29571.862;253095.899;7242.948;63974.177;59412.432;122466.342;29114.106;205568.82;6415.484;68044.499;33091.691;94083.069;25954.384;50.284;385.801;1.04
"2022-08";66802.983;0;532.486;544.087;58554.054;7172.356;121969.655;5606.485;80663.482;45785.926;34877.556;30576.07;5123.618;23679.967;11.033;1118.498;8751.485;1909.311;133.3;158164.162;5340.031;68294.224;15589.19;68940.717;20945.96;156332.119;5339.802;66603.34;15589.19;68799.787;20496.624;193881.029;5983.497;66587.301;35502.623;82248.605;26054.681;46.464;0;1
"2023-01";112651.31;0;581.14;637.809;98262.049;13170.312;119636.337;5415.183;85423.487;47520.18;37903.307;24791.227;4006.44;24819.047;381.392;1056.361;6806.798;5345.374;85.5;229573.165;5507.267;64083.231;49889.24;110093.427;27059.21;233200.3;6116.795;62595.347;53401.641;111086.517;27597.67;186306.544;5244.642;67399.794;27755.924;82718.874;24486.126;44.903;336.034;0.906
"2022-09";66367.317;0;523.092;565.246;58600.02;6678.958;112718.408;4562.34;75905.819;44258.628;31647.191;26781.176;5469.073;22588.979;27.9;1111.787;7480.752;2150.238;109.2;165614.08;4774.243;72558.668;19683.356;68597.814;22787.291;163993.513;4745.679;71107.595;19683.356;68456.884;22391.493;193882.507;4968.237;67570.662;36179.013;82279.82;25925.064;45.532;0;1
"2022-06";73799.12;0;589.512;488.93;64482.038;8238.64;112850.079;6116.022;73340.528;37769.402;35571.126;29580.367;3813.163;19913.396;11.126;1180.397;3424.549;2749.701;117.4;163958.865;5313.739;67750.393;17110.592;73784.14;20522.984;162854.189;5313.958;66645.158;17110.592;73784.481;20229.41;198767.698;6078.007;65108.172;35458.175;88485.706;25136.142;48.294;0;1
"2022-07";69545.719;0;560.082;532.227;60385.593;8067.817;134519.825;5339.82;86313.328;46129.023;40184.305;37385.601;5481.076;22030.419;28.627;1139.786;6480.994;2265.09;115.7;164040.375;5081.176;70144.669;17145.132;71669.397;20933.252;166320.869;5308.106;71845.91;17145.132;72021.722;21466.761;194426.36;5890.435;66703.586;35054.936;83298.665;25204.148;47.45;0;1
"2019-10";102035.643;0;768.743;122.7;92959.701;8184.5;136373.682;8114.793;94494.748;49393.192;45101.556;32471.229;1292.912;26100.488;288.571;1092.076;7535.665;5575.405;95.6;210450.668;5924.778;77481.474;30182.709;96861.707;25740.879;213239.758;6108.458;75381.394;33056.964;98692.942;25833.858;222749.478;6001.273;71084.55;37203.521;104801.701;26811.607;50.636;87.554;0.703
"2023-02";101216.367;0;518.651;598.134;91729.514;8370.068;;6258.4;;;;16067.408;3464.195;;80.431;;7195.114;4329.009;80;209772.869;5248.944;60064.363;45224.795;99234.767;25131.492;214109.461;5640.55;60122.358;47301.932;101044.622;25710.299;191077.043;4703.653;64901.89;28992.14;89620.266;23944.047;44.871;292.236;0.914
"2018-09";102849.614;0;742.006;65.033;96104.598;5937.977;132703.768;7574.533;89878.259;57793.261;32084.997;34546.922;704.055;26016.761;36.308;1436.622;2963.4;6309.139;156.1;195631.445;7498.479;72292.19;19403.286;96437.49;22887.281;198002.504;7721.326;74088.077;19403.286;96789.815;23444.471;231405.544;8028.988;71401.727;35671.63;111327.521;27939.3;50.07;0;1
"2020-05";91266.796;0;401.085;166.689;79563.073;11135.949;119653.347;4305.493;70636.834;33107.191;37529.643;44155.239;555.781;21358.336;3.046;655.25;6784.849;6949.883;82.4;159728.345;4394.053;51106.998;19922.374;84304.921;16738.677;163555.266;4572.907;52770.283;21624.444;84587.632;17591.25;195777.514;5377.45;59566.485;34829.117;92673.803;23569.622;51.169;58.632;0.747
"2018-12";133537.718;0;750.275;81.529;123406.02;9299.894;139983.268;8618.02;92630.377;50425.354;42205.023;37502.685;1232.186;32603.913;3.476;1971.129;3200.41;6475.793;190.3;257781.913;7406.162;68595.722;54317.722;127462.307;29819.382;269510.179;8546.354;71592.5;59613.696;129757.628;32102.976;230343.665;7759.926;72127.924;36101.838;109622.68;28876.803;50.843;302.835;0.858
"2017-11";104152.595;0;737.9;46.12;96864.569;6504.006;152644.321;11142.824;95463.087;57533.412;37929.674;42386.76;3651.65;23735.422;49.134;1628.399;1644.606;3103.4;151.688;234910.497;9179.317;68809.139;53005.214;103916.826;30137.958;229308.192;8819.882;66702.342;51088.977;102696.992;29059.101;221038.986;7808.721;71464.718;36602.343;100284.636;28765.038;48.558;273.605;1.076
"2022-02";105948.665;0;563.59;442.74;94127.124;10815.212;107770.307;4489.192;70245.846;36070.468;34175.378;30709.984;2325.285;19155.903;138.427;828.81;5208.697;4169.724;60.2;218732.226;6967.811;63357.103;45309.415;103097.897;26167.65;229338.585;8005.37;64125.371;51170.058;106037.786;27937.209;207450.31;7075.835;68642.138;32898.685;94523.378;26632.808;50.168;255.808;0.8
"2021-06";98682.084;0;639.352;305.448;88324.864;9412.421;114000.683;6572.998;75393.179;34639.269;40753.91;31344.814;689.691;18290.262;88.15;776.163;1634.184;7541.151;95.8;182583.932;5789.674;68802.859;17105.574;90885.825;20802.59;179770.584;5719.987;66305.484;17105.574;90639.539;20114.029;216448.73;6360.864;65436.035;35430.689;105415.38;25209.692;50.124;0;1
"2021-02";109333.494;0;601.002;250.553;96487.993;11993.947;103219.911;4412.698;68872.579;25756.135;43116.444;27632.438;2302.195;18303.244;293.579;867.806;2205.165;5711.921;83.8;219619.526;6437.118;59949.256;48160.938;105072.214;25467.432;229317.241;7409.342;60488.972;53557.814;107861.113;27058.413;205770.481;6462.274;64242.623;35212.829;96101.75;25329.114;50.997;260.675;0.815
"2019-11";104579.106;0;717.652;124.2;93100.702;10636.552;137799.979;6212.911;83638.258;37576.949;46061.309;45134.041;2814.769;22131.825;11.314;1231.047;3600.528;4202.904;78.1;229903.574;6786.145;70062.367;50705.944;102349.118;28744.404;230104.389;6891.922;70618.518;50238.36;102355.589;28834.994;219125.883;6274.066;72395.346;36367.637;100286.058;27627.927;50.498;258.921;1.019
"2018-10";107965.397;0;779.617;74.697;100772.212;6338.871;149563.013;9711.252;101234.771;61213.528;40021.243;37567.167;1049.823;28004.977;158.685;1776.305;1556.888;5630.977;178.2;223249.735;8514.343;80731.743;31473.722;102529.928;28257.318;222958.621;8501.101;78789.385;32571.981;103096.154;27960.016;234235.48;7795.703;75905.132;36390.976;109242.445;29477.917;50.196;108.323;0.87
"2021-04";96351.371;0;644.212;302.405;86700.855;8703.899;120255.156;6563.766;72533.216;29609.48;42923.736;38358.099;2800.074;20766.421;322.929;989.701;4687.728;4245.545;103.3;194715.592;5870.033;58223.056;36663.221;93959.283;22900.829;186605.642;5811.106;56632.942;31707.378;92454.216;21448.544;199838.293;6397.33;57811.71;35083.528;96709.219;24037.321;49.96;212.419;1.279
"2018-11";112170.695;0;733.574;67.587;103937.521;7432.013;135628.042;8894.963;83584.899;47839.075;35745.824;41079.551;2068.629;21909.576;189.745;1377.487;1706.509;3993.146;158.2;237676.372;8211.779;70143.262;49876.313;109445.017;29588.454;237662.888;8208.078;68266.39;51274.158;109914.262;29372.952;229810.868;7378.986;73086.368;37068.355;107839.162;29058.506;50.441;239.74;0.943
"2018-07";104515.783;0;767.01;57.78;95721.776;7969.217;141596.847;8062.776;93202.11;54133.289;39068.822;39603.735;728.226;28869.591;12.856;1758.306;1416.428;6991.204;181.6;201115.017;8566.714;77346.967;17773.32;97428.015;23823.974;199610.035;8477.32;76072.31;17773.32;97287.085;23453.201;229877.728;9036.897;69944.104;36412.976;108925.333;27815.95;49.871;0;1
"2020-04";95349.561;0;452.636;161.06;85870.559;8865.305;104086.103;4081.657;53409.794;25057.544;28352.25;45856.395;738.257;24033.743;440.871;925.137;6401.901;6431.631;73;156756.478;4122.118;42203.307;21388.563;89042.49;14804.465;168364.639;4122.118;42857.351;29855.8;91529.37;16701.537;182163.671;4694.267;46035.97;32882.613;95582.625;19433.645;50.96;89.303;0.538
"2020-01";130785.997;0;708.491;144.302;118755.941;11177.262;117276.77;3972.86;88433.753;34949.266;53484.487;23353.295;1516.862;24221.929;48.23;989.815;6627.864;6034.29;68.5;261879.483;6829.447;71328.68;58305.58;125415.776;30979.055;268997.159;7817.845;70212.697;63935.903;127030.715;32183.451;221483.625;7033.188;74465.455;37127.883;98530.064;29129.535;50.384;317.101;0.855
"2019-02";123643.754;0;694.311;89.601;114250.763;8609.079;128583.085;7064.296;88864.135;50568.194;38295.941;31693.166;961.489;32616.191;11.669;1674.973;6636.953;6487.639;171;240702.664;6606.937;66723.876;50038.158;117333.693;27900.272;250287.516;7542.617;67279.361;55388.981;120076.557;29472.944;227508.448;6649.976;71632.332;36868.423;108326.161;27987.456;50.647;262.159;0.82
"2018-08";95164.03;0;763.393;62.211;87546.408;6792.018;141101.119;9724.055;93884.716;52247.542;41637.174;36317.594;1174.754;26783.851;14.74;1642.425;2136.711;5531.001;155.1;188130.321;7172.327;74630.33;16345.485;89982.179;22538.203;186369.145;7082.805;73099.606;16345.485;89841.249;22099.35;225690.194;7902.993;72155.165;37276.337;103512.866;28142.294;49.806;0;1
"2020-11";109789.78;0;646.973;232.553;100429.253;8481.001;109894.632;6055.69;69286.559;40092.448;29194.111;33134.168;1418.214;22458.284;90.537;1327.022;737.453;6197.034;91.7;208604.621;5715.486;54919.878;43837.822;104131.434;22663.078;216528.503;6222.83;55410.582;48389.317;106505.775;23902.015;205368.241;5743.417;56771.073;35082.21;104250.715;22647.499;51.064;206.465;0.812
"2019-09";95436.037;0;720.839;114.712;88010.441;6590.046;113770.448;6169.394;81077.315;40838.14;40239.175;25445.428;1078.312;27507.758;287.261;1574.853;2932.606;5972.353;161.5;192422.326;5870.663;76660.207;20185.009;89706.446;23568.001;193016.67;5938.225;77081.293;20185.009;89812.144;23704.146;224112.035;6268.282;73391.662;36572.173;104101.682;27534.567;50.615;0;1
"2018-06";102651.927;0;757.729;57.839;91391.126;10445.233;134963.155;8992.167;91158.779;46172.391;44986.388;34603.218;208.992;27484.277;13.587;1274.092;4841.856;7811.139;158.7;194090.768;7520.518;76065.633;16270.406;94234.212;22899.856;193575.496;7520.734;75549.804;16270.406;94234.553;22762.882;230455.884;8552.09;73099.629;34997.415;108560.381;28178.002;49.721;0;1
"2022-12";100712.637;0;574.574;641.921;89307.744;10188.398;130454.327;4801.955;84465.251;42682.274;41782.976;35557.877;5629.246;27429.415;12.593;1511.76;6096.541;3738.515;119.2;224565.03;6808.308;65447.054;50922.795;101386.873;28521.536;224795.811;6975.21;63658.671;52373.84;101788.09;28401.645;183834.882;6027.773;64049.098;29186.495;80955.51;24744.602;44.844;339.35;0.962
"2022-11";80134.222;0;550.345;599.062;69562.288;9422.527;118634.88;3936.295;77737.519;36169.172;41568.347;32150.581;4810.486;20238.154;6.867;848.493;6630.157;3733.151;88.4;186031.545;5362.011;64249.292;36358.094;80062.149;24792.481;195107.368;5993.651;64298.053;41852.945;82962.718;26150.636;184376.461;5549.195;66208.621;29181.879;80202.975;25081.186;44.891;195.907;0.771
"2022-10";74112.388;0;557.195;606.98;65057.226;7890.988;119459.291;6153.5;82922.651;28482.614;54440.037;26268.347;4114.793;21895.096;89.443;821.952;8407.222;3839.128;94;165863.616;4713.012;64540.395;23386.331;73223.878;21913.959;181721.504;5684.411;66978.767;30488.587;78569.738;24356.19;190869.331;5280.126;62504.364;35313.892;84578.959;25150.673;45.087;37.95;0.305
"2021-11";105190.752;0;601.679;427.161;96607.449;7554.463;122162.778;5731.998;83199.171;34728.517;48470.654;29609.619;3621.99;20527.469;9.913;1156.099;4249.908;2822.222;80.2;231688.94;7086.631;68746.3;50894.33;104961.68;28318.258;225217.247;6718.132;67644.132;47602.855;103252.128;27223.173;214695.298;6299.44;69381.667;34547.217;100693.67;26232.503;50.91;288.403;1.135
"2021-08";102625.137;0;650.894;355.749;93107.481;8511.013;125317.971;6403.68;83394.058;38588.107;44805.951;35060.044;460.189;23887.254;6.473;1221.81;1569.001;8102.135;85.2;183692.259;5892.024;69854.564;13969.124;93976.548;20711.152;181605.367;5801.381;67999.245;13969.124;93835.618;20185.654;219093.721;6444.915;68238.529;33196.576;107392.948;25765.886;51.004;0;1
"2021-05";100950.184;0;662.733;320.7;87953.999;12012.751;121654.012;4584.759;72906.983;28836.097;44070.887;42948.687;1213.582;17379.175;42.434;773.563;1206.981;7133.223;103.8;185798.705;5407.811;60020.086;26323.699;94047.11;20652.112;181826.112;5430.783;59594.12;22718.015;94083.194;19813.339;211240.293;6159.106;62996.937;35791.437;102540.671;24987.406;49.822;116.452;1.485
"2020-09";77607.583;0;670.598;169.381;69877.497;6890.107;107135.688;6927.155;73100.959;38101.229;34999.73;23910.885;3196.689;19728.94;43.266;975.147;5700.061;2644.65;99.6;171182.244;5521.937;67663.397;20677.267;77319.643;21216.001;169200.843;5431.657;65913.207;20677.267;77178.713;20718.564;200436.979;5750.3;62813.516;37171.013;91256.336;24603.929;50.337;0;1
"2019-12";119506.744;0;711.07;141.767;105413.8;13240.107;127542.967;6166.419;74584.457;34571.129;40013.328;44783.466;2008.625;23163.775;12.524;1200.482;3611.319;5578.329;61.7;244876.57;6347.978;69780.583;53663.806;115084.204;29575.141;255638.775;7493.026;70774.509;59887.958;117483.281;31517.245;214341.34;6660.949;70065.339;36510.059;97012.296;27741.904;50.214;293.701;0.832
"2019-07";101685.625;0;596.619;92.323;93226.276;7770.406;137071.415;7742.155;93614.31;49944.581;43669.729;34823.403;891.546;30413.151;142.483;1345.999;8101.603;6515.093;174.9;202313.664;6358.63;81580.04;19001.858;95373.136;24412.565;198490.218;6190.863;78311.919;19001.858;94985.579;23483.996;228265.978;6589.034;73221.358;37490.469;106924.716;27488.521;50.715;0;1
"2018-01";141857.153;0;731.527;49.91;129237.358;11838.358;140831.428;9026.066;98249.072;58090.14;40158.931;32966.171;590.119;32267.82;19.914;1598.342;5777.209;7881.983;169.431;264201.78;8411.849;68778.615;53227.463;133783.853;29525.858;278228.234;10316.236;68175.853;62985.435;136750.71;32035.678;229818.973;9168.557;70684.68;36667.507;108327.439;28718.987;49.521;275.94;0.744
"2019-08";96595.068;0;755.95;101.256;88794.004;6943.857;135439.093;6994.358;94212.856;50518.58;43694.276;33434.891;796.987;27723.79;446.588;1238.686;6497.38;6373.907;186.1;184787.728;6147.836;72320.986;16157.965;90160.941;21569.106;184956.893;6214.736;72317.553;16157.965;90266.639;21592.221;224697.601;6883.03;72940.285;36700.856;103915.667;27707.905;50.832;0;1
"2019-05";110956.907;0;584.698;101.793;100989.601;9280.815;143585.409;6274.344;95112.43;49437.083;45675.347;41955.122;243.513;30575.168;19.855;1248.931;8313.633;7716.616;173.9;208510.072;6212.809;72304.593;27195.356;102797.314;23834.272;202903.278;6212.809;69726.137;24377.561;102586.771;22575.704;232268.769;6894.161;72501.102;38141.854;110551.237;27860.513;50.841;107.094;1.365
"2021-10";106377.231;0;508.113;410.763;97571.431;7886.924;121445.14;6381.466;81022.422;34832.804;46189.619;33002.37;1038.882;20421.863;153.583;1051.952;2690.005;5344.07;87.5;213941.12;7048.153;75978.179;29761.621;101153.167;25541.574;215083.442;7188.666;77303.217;29410.203;101181.356;25872.57;224729.081;6802.958;72589.911;34101.374;107137.329;26908.174;51.563;125.254;1.006
"2020-08";81970.293;0;686.454;170.565;73715.969;7397.305;109287.552;1941.761;76893.866;34599.669;42294.197;28378.953;2072.972;20941.084;136.951;866.515;6912.108;3814.451;99.4;162028.84;4574.662;61584.871;16497.512;79371.794;18754.808;162488.084;4642.305;61870.775;16497.512;79477.492;18855.065;200296.296;5286.944;61793.411;36921.14;93118.325;24363.618;50.635;0;1
"2018-05";108986.748;0;762.928;56.642;97495.218;10671.96;135015;8999.224;87021.258;38755.87;48265.388;38601.042;393.475;32430.082;12.856;1345.888;8291.327;8473.224;175.5;200544.238;7235.729;73522.893;19698.188;100087.428;23099.889;202410.298;7258.659;73464.277;21563.848;100123.513;23472.261;231672.494;8175.539;75796.757;34437.387;108257.69;28839.004;49.517;56.532;0.721
"2018-03";125312.715;0;778.047;53.86;113291.108;11189.7;138986.848;7442.413;90310.371;51986.868;38323.504;39319.106;1914.957;27100.148;16.51;1592.908;3249.133;5308.989;170.387;261147.405;9016.82;78101.5;52942.31;121086.775;31777.415;253556.178;8168.91;76496.264;49340.449;119550.555;30313.313;234928.903;8170.646;75651.623;36853.096;109193.488;29365.383;49.246;284.173;1.111
"2020-07";81736.625;0;659.146;170.733;72325.808;8580.939;109687.436;6292.669;75416.371;37036.677;38379.693;25691.379;2287.017;23761.375;40.476;1074.099;7641.192;3587.938;103.5;172329.068;4697.799;69495.147;18530.295;79605.826;20644.256;170685.015;4608.177;68081.647;18530.295;79464.896;20236.511;198842.451;5119.256;62674.813;36655.707;91264.951;23795.842;50.763;0;1
"2018-02";126643.404;0;673.377;47.58;115269.05;10653.397;136069.66;8709.616;86499.48;49157.672;37341.808;38744.887;2115.676;26529.555;14.035;1569.86;3013.666;5244.378;156.695;264750.812;9425.025;69652.017;62880.025;122793.745;32063.788;250821.14;8010.472;67760.08;53700.552;121350.036;29184.812;228881.666;7120.263;72166.127;35348.322;109862.913;27875.156;49.448;397.119;1.242
"2021-09";100398.111;0;623.321;360.975;92746.184;6667.631;103818.99;5790.263;69173.864;32002.69;37171.174;28213.552;641.311;20108.696;432.412;755.984;4454.651;6429.534;94.4;191117.648;6909.38;72931.922;17650.755;93625.592;22031.018;189364.557;6819.138;71410.003;17650.755;93484.662;21594.245;220656.086;7157.489;67953.919;33821.877;107428.968;25630.907;51.51;0;1
"2021-03";112754.228;0;657.69;305.349;100674.872;11116.317;125373.134;7509.419;71994.425;32219.496;39774.928;43530.008;2339.282;19841.107;786.859;1068.678;1061.589;5563.934;80.3;230178.673;6639.143;67841.755;47131.239;108566.537;27392.391;226154.095;6285.512;65552.127;46344.779;107971.677;26496.981;208059.39;6249.446;65309.822;34174.645;98582.709;25286.96;50.724;260.78;1.02
"2020-12";121061.509;0;658.079;262.677;109533.554;10607.199;102095.609;5926.677;62261.007;21584.466;40676.541;31384.601;2523.323;20806.877;625.14;1076.737;2691.641;4967.644;88;244336.561;7112.599;64978.359;54549.172;117696.432;28208.703;248235.829;7663.001;63442.052;58220.497;118910.28;28745.407;207184.627;6809.496;63136.704;34850.917;98264.174;25082.36;51.142;318.167;0.902
"2020-02";119601.215;0;684.779;141.437;105638.334;13136.665;111452.608;5855.863;79679.696;34328.236;45351.46;25442.657;474.392;26185.582;60.456;1043.878;6759.306;7225.521;69.7;231729.363;6175.219;66761.603;46768.672;112023.87;27227.207;241832.483;7521.906;67776.6;55411.575;111122.401;29739.607;218616.44;6610.37;71697.11;36969.218;99344.463;28135.317;50.403;230.482;0.721
"2019-03";124638.032;0;751.019;102.091;112901.594;10883.329;153692.845;7520.194;100560.479;58894.89;41665.589;44962.554;649.618;33479.352;9.241;1525.951;8280.533;7442.772;151.1;237488.735;6368.365;70373.607;43754.995;116991.768;27250.952;245952.23;7442.132;71941.841;47675.408;118892.848;28851.175;228109.062;7500.835;71932.908;35291.709;108818.524;27989.072;51.072;221.345;0.865
"2019-06";101147.793;0;596.619;93.822;91228.342;9229.01;126630.026;5129.864;85328.922;40330.979;44997.943;35846.086;325.155;27450.417;13.346;1107.644;7103.112;7452.055;164.4;191005.384;6342.957;72901.408;18430.567;93330.451;22278.934;194472.876;6658.342;75559.921;18430.567;93824.047;23098.552;233257.624;7526.626;75078.124;37647.924;108463.651;28824.654;50.843;0;1
"2019-04";110017.844;0;722.223;100.943;101109.583;8085.094;143642.09;7071.707;87310.48;44393.047;42917.433;48207.841;1052.061;30197.396;7.965;1416.727;8201.398;5511.504;181.1;217561.979;6129.909;73675.08;33021.755;104735.235;25550.725;216649.685;6081.646;72321.984;33473.298;104772.757;25265.785;230372.549;6722.89;73793.99;37035.525;108696.902;28093.089;50.918;164.844;0.992
"2019-01";136794.016;0;751.659;85.931;127358.574;8597.852;144477.928;6153.903;101193.686;57704.397;43489.29;34385.795;2744.544;25706.576;6.08;1354.753;5866.12;4078.593;176;282736.027;7552.786;74074.462;66486.402;134622.377;33176.821;276861.283;7003.216;72058.359;64066.716;133732.993;31951.308;228122.69;6156.347;75829.176;37114.64;105248.855;28518.937;50.309;393.349;1.06
"2018-04";108606.392;0;762.928;54.208;97451.631;10337.624;136660.216;6489.45;93540.086;46288.365;47251.721;35983.168;647.513;28028;10.359;1442.129;4787.969;6457.708;166.759;206764.871;7487.074;70351.084;26947.653;101979.06;23928.256;216825.383;7585.284;71727.311;33451.736;104061.052;25652.928;231239.507;8264.403;72965.079;36686.464;108258.807;28703.096;49.327;109.397;0.659
"2017-12";128392.722;0;750.135;48.101;118870.359;8724.127;155296.908;8075.396;99710.668;60634.028;39076.64;44528.528;2982.316;27697.478;14.486;1767.393;3206.723;3921.484;132.268;269071.253;8233.02;72411.043;61771.872;126655.318;32406.144;271723.341;8438.088;74663.341;61656.388;126965.524;33054.71;231175.678;7662.886;73933.706;37905.282;106942.423;29447.79;48.751;354.569;1.005
"2021-12";111829.421;0;622.434;464.759;100376.851;10365.377;123243.491;4902.408;78318.415;34738.182;43580.233;35502.174;4520.495;24647.33;1510.103;1242.905;6098.841;2583.4;101;246958.362;7046.758;71436.003;55796.278;112679.323;30269.919;248533.597;7433.477;68041.002;59433.772;113625.346;30247.108;207039.614;6514.809;67984.826;35895.957;92799.378;26492.526;50.493;318.72;0.903
"2021-07";101939.842;0;640.627;342.034;91149.167;9808.014;116832.43;4872.358;76429.115;39922.336;36506.779;34789.056;741.902;20989.695;57.927;929.853;2054.603;8062.97;100.9;188651.844;5741.681;73058.017;16216.033;93636.113;21481.3;188826.093;5809.275;73058.974;16216.033;93741.811;21505.832;217195.585;6342.747;67958.166;33824.271;105252.157;25297.26;50.613;0;1
"2020-10";101529.85;0;694.017;214.199;90211.446;10410.188;116933.198;3967.071;74973.941;29692.251;45281.69;36133.892;1858.294;18449.421;99.298;984.68;2201.329;4696.97;90;207133.169;5286;69750.682;34313.529;97782.959;24319.416;204619.506;5209.868;68790.895;33430.875;97187.869;23857.423;213857.699;5161.252;64593.964;37859.896;103135.12;24742.358;50.386;131.438;1.055
