"Période";"1. Production de pétrole (brut et hydrocarbures extraits du gaz naturel en kt)";"1.1 Production de pétrole brut (en kt)";"1.2 Production d'hydrocarbures extraits du gaz naturel (en kt)";"2. Solde importateur (importations - exportations) tous produits pétroliers (en kt)";"2.1 Importations totales de produits pétroliers (en kt)";"2.1.1 Importations de pétrole brut et condensats (en kt)";"2.1.2 Importations d'autres produits à distiller (APD) (en kt)";"2.1.3 Importations de produits pétroliers raffinés (en kt)";"2.2 Exportations de produits pétroliers raffinés (en kt)";"3. Marché des soutes maritimes (françaises et étrangères) (en kt)";"5. Consommation totale de produits pétroliers nette de l'autoconsommation des raffineries  (en kt)";"5.1 Ventes totales de fioul lourd (FOL) (en kt)";"5.1.1 Ventes de fioul lourd (FOL) à l'industrie (en kt)";"5.1.2 Ventes de fioul lourd (FOL) aux centrales (en kt)";"5.2 Ventes de supercarburants auto (en kt)";"5.2.1 Livraisons de SP95 (en kt)";"5.2.2 Livraisons de SP95-E10 (en kt)";"5.2.3 Livraisons de SP98 (en kt)";"5.3 Ventes de gazole (en kt)";"5.4 Ventes de fioul domestique (FOD) (en kt)";"5.5 Ventes de gazole non routier (en kt)";"5.6 Ventes de carburéacteur (en kt)";"5.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) (en kt)";"5.8 Ventes de bases pétrochimie (en kt)";"5.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique, en kt)";"6. Consommation totale de produits pétroliers CVC-CJO (en kt)";"6.2 Ventes de supercarburants auto CVC-CJO (en kt)";"6.3 Ventes de gazole CVC-CJO (en kt)";"6.4 Ventes de fioul domestique (FOD) CVC-CJO (en kt)";"6.5 Ventes de gazole non routier CVC-CJO (en kt)";"6.6 Ventes de carburéacteurs CVC-CJO (en kt)";"6.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) CVC-CJO (en kt)";"6.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique) CVC-CJO (en kt)";"7. Consommation totale de produits pétroliers CVS-CVC-CJO (en kt)";"7.2 Ventes de supercarburants auto CVS-CVC-CJO (en kt)";"7.3 Ventes de gazole CVS-CVC-CJO (en kt)";"7.4 Ventes de fioul domestique (FOD) CVS-CVC-CJO (en kt)";"7.5 Ventes de gazole non routier CVS-CVC-CJO (en kt)";"7.6 Ventes de carburéacteurs CVS-CVC-CJO (en kt)";"7.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) CVS-CVC-CJO (en kt)";"7.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique) CVS-CVC-CJO (en kt)";"8. Ventes de produits à usage non énergétique, y compris bases pétrochimie (en kt)";"9. Consommation de carburants routiers (en kt)";"10. Degrés jours unifiés mensuels en France, pour la période de chauffe (vaut 0 de juin à septembre, en °C)";"11. Indice de rigueur climatique pour la France métropolitaine (ref.1 pour la période de référence) (sans unité)"
"1994-09";253.3;228;25.3;7186.406;8062;6053.3;153.6;1855.1;875.594;219.4;7140.5;371.6;351.8;19.8;1404.4;;;;1895.7;1393.6;;400.8;206.6;862;977.4;;;;;;;;;7894.132;2115.455;1836.694;1507.294;0;370.564;246.715;921.653;1329;3300.1;0;1
"1994-03";275.5;243.2;32.3;6386.146;7994;6121.6;74.9;1797.5;1607.854;174.3;7053.3;445.9;418.7;27.2;1380.3;;;;1888.4;1419.6;;315.4;272.8;841;935.8;;;;;;;;;7668.142;2179.599;1768.799;1403.526;0;333.948;250.916;908.345;1224.5;3268.7;208.649;0.816
"1993-02";240;211;29;6792.641;7820.4;5499.2;125.8;2195.4;1027.759;211.3;7041.4;598.3;528.7;69.6;1235.6;;;;1580;1956.1;;290.9;301.3;772;905.5;;;;;;;;;7656.143;2235.571;1726.53;1387.267;0;355.792;223.649;940.261;995.1;2815.6;372.469;1.165
"1992-12";262;232;30;7775.546;8914;6486.6;238.6;2188.8;1138.454;218.2;7482.5;655;570.5;84.5;1473.9;;;;1706.9;1879.5;;322;326.9;762;1011.3;;;;;;;;;8270.017;2962.883;1689.481;1345.946;0;348.53;234.134;916.464;994.2;3180.8;353.2;1.001
"1989-04";299;266;33;7514.4;8423.8;5839.2;394.3;2190.3;909.4;174.5;6101.6;437.4;429.8;7.6;1459.5;;;;1273.3;1304.3;;292.6;213;633;925.9;;;;;;;;;;;;;0;;;;954.4;2732.8;234.175;1.41
"1987-04";304;267;37;6514.8;7380.3;4335.6;313.7;2731;865.5;201.2;6074.1;545.3;495.3;50;1619.2;;;;1102.3;1324.5;;238.4;233.1;564;992.6;;;;;;;;;;;;;0;;;;844.8;2721.5;149.017;0.897
"1985-10";289.9;246.1;43.8;7489.6;8570.8;6288.9;287.6;1994.3;1081.2;208.4;6697.5;638.3;597.9;40.4;1577.7;;;;1057.8;1862.7;;219.2;261.1;598;1121;;;;;;;;;;;;;0;;;;951.4;2635.5;151.161;1.214
"1983-10";207.1;147.2;59.9;6514.8;7818;5918.5;287.6;1611.9;1303.2;223.8;6351.7;933.1;914.5;18.6;1473.5;;;;890.1;1739.5;;195.6;236.4;390;1426.6;;;;;;;;;;;;;0;;;;698.8;2363.6;156.911;1.26
"1983-04";181.8;133.4;48.4;6204.8;6926.7;4715.1;511.4;1700.2;721.9;241.7;7334.3;1038.9;852.5;186.4;1543.5;;;;883;2223.8;;190.9;241.2;793;1458.9;;;;;;;;;;;;;0;;;;1021;2426.5;211.73;1.275
"1982-12";195.6;133;62.6;7295;8188;5767;198;2223;893;238.7;7682;1455.3;1265.9;189.4;1492.4;;;;870.7;2516.4;;179.5;330.4;451;1841.6;;;;;;;;;;;;;0;;;;638.1;2363.1;358.792;1.017
"1981-09";191.2;136.4;54.8;8650;9571;6918;698;1955;921;351.5;5877.9;1291;819.9;471.1;1560.9;;;;808.8;878.6;;221;205.2;403;1800.4;;;;;;;;;;;;;0;;;;810;2369.7;0;1
"2006-10";95.2;92.2;3;7726.346;10094.539;7443.9;0;2650.639;2368.192;267.6;7577.9;249.7;188.1;61.6;862.2;640.263;;216.011;2788.6;1434;;534.2;200.4;825;933.5;;;;;;;;;7380.146;852.952;2659.727;1415.94;0;528.631;197.385;845.023;1283.4;3650.8;52.587;0.422
"2006-06";89.203;86;3.203;7118.422;9277.071;6352.2;0;2924.871;2158.649;267.1;7047.1;203.1;142.9;60.2;921.5;675.846;;238.422;2793;905.6;;561.4;133;830;902.6;;;;;;;;;7303.126;875.963;2662.997;1337.79;0;539.922;208.318;815.234;1342.4;3714.5;0;1
"2004-09";102.122;89.83;12.292;8220.597;10103.788;6778.5;0;3325.288;1883.191;278.5;7628.396;205.4;159.1;46.3;986.2;614.378;;307.365;2631.3;1405.8;;522.9;177.7;886;1018.496;;;;;;;;;7341.314;1030.29;2557.19;1302.928;0;504.896;225.933;846.232;1391.996;3617.5;0;1
"2004-04";109.248;96.492;12.756;8597.387;10118.692;7462.5;0;2656.192;1521.305;245.7;7149.4;214.1;179.3;34.8;1018.6;607.611;;328.692;2621.1;1173.7;;500.5;240.3;741;854.2;;;;;;;;;7492.327;1073.663;2563.937;1431.787;0;503.966;253.836;845.796;1110;3639.7;175.608;1.057
"2002-04";127.507;113.677;13.83;7226.028;8794.053;6261.9;0;2532.153;1568.024;208;7002.7;232.3;214.3;18;1120.1;582.968;;388.855;2541;1204.2;;475.7;221.6;748;692.1;;;;;;;;;7424.274;1245.956;2496.812;1437.226;0;475.293;238.204;707.228;1129.1;3661.1;165.079;0.994
"1997-11";163.6;144.6;19;7829.603;9379.9;7339.4;0;2040.5;1550.297;186.2;6237.4;411.1;368;43.1;975.1;196.685;;405.647;1727.6;1072;;392.6;263.3;968;838.8;;;;;;;;;6953.07;1441.043;1820.921;1191.457;0;435.868;240.907;856.84;1302.8;2702.7;235.509;0.927
"1997-08";166.7;145.6;21.1;7626.492;9079.7;7353.8;0;1725.9;1453.208;240.2;6735.2;208.5;186.6;21.9;1349.4;284.71;;568.567;1895.7;1143.7;;479.9;151.2;1025;690.3;;;;;;;;;7831.536;1733.698;2076.573;1487.06;0;418.842;254.948;896.762;1389.2;3245.1;0;1
"1996-10";190.7;165.2;25.5;7897.129;9085.1;7167.1;49.9;1868.1;1187.971;191.7;7487.5;449.2;415.5;33.7;1295;201.06;;538.947;2175.7;1408;;397.3;286.6;844;1080.9;;;;;;;;;7582.254;1817.435;1989.018;1311.301;0;402.231;251.975;907.502;1318.2;3470.7;134.946;1.084
"1995-12";228.3;201;27.3;7824.706;8923.6;6635.8;58.7;2229.1;1098.894;170.2;7690.7;693.3;609.8;83.5;1295.2;146.674;;524.948;1930.7;1960.4;;347.5;335;819;1002.9;;;;;;;;;7883.593;1978.857;1989.605;1467.619;0;371.555;248.302;982.177;1056.7;3225.9;393.291;1.115
"1994-11";249;219.5;29.5;7333.46;8460.9;6507.2;84.2;1869.5;1127.44;169.2;6691.8;471.9;424.7;47.2;1253.9;;;;1831.3;1141.1;;337;267.3;851;1010.2;;;;;;;;;7748.606;2018.101;1858.253;1403.559;0;378.255;242.476;933.142;1271;3085.2;175.026;0.689
"1992-10";264;234;30;8325.369;9452.1;6096;180.4;3175.7;1126.731;209.4;7279.2;510.7;457.7;53;1468.5;;;;1769.6;1543.6;;346.7;298.6;725;1127.2;;;;;;;;;8421.622;2921.421;1653.162;1477.434;0;348.977;256.849;981.252;1175.7;3238.1;209.843;1.685
"1991-05";286;254;32;6776.3;7858.8;5568;185.3;2105.5;1082.5;191.8;6641.2;687.3;360.3;327;1566.2;;;;1574.2;1022.2;;334.2;206.6;677;1260.8;;;;;;;;;8863.325;3118.776;1577.489;1475.209;0;315.786;299.653;1357.541;1086.6;3140.4;143.296;1.827
"1990-03";309;275;34;6706.5;7673.6;5064.8;346.2;2262.6;967.1;233.2;7011.2;569.2;482.3;86.9;1540.3;;;;1530.7;1544.5;;305;250.9;755;1084.8;;;;;;;;;8436.361;3129.792;1468.426;1551.487;0;327.303;236.623;1084.459;1058.9;3071;232.955;0.911
"1989-10";321;289;32;7388.8;8657.6;6008.7;216.8;2432.1;1268.8;190.2;7235.3;856.9;492;364.9;1561.7;;;;1459.6;1542.6;;304.3;268;662;1437.1;;;;;;;;;;;;;0;;;;1096.3;3021.3;96.957;0.779
"1987-12";335;300;35;7626.2;8654.8;6106.3;177.6;2370.9;1028.6;220.3;7695.6;794.3;745.2;49.1;1597.5;;;;1166.8;2299;;234.1;342.7;758;1297.5;;;;;;;;;;;;;0;;;;962;2764.3;362.009;1.026
"1985-09";273.8;238.5;35.3;6335.7;7295.9;5267.8;672.4;1355.7;960.2;230.2;5987.7;469.9;450.9;19;1516.9;;;;934.7;1538.8;;245.9;180.1;628;943.3;;;;;;;;;;;;;0;;;;971.7;2451.6;0;1
"1985-03";259.7;209.9;49.8;7882.1;8788.4;6936.9;353.5;1498;906.3;184.4;6658.4;720.3;693.7;26.6;1389.7;;;;873.2;2127.8;;199.7;284.8;720;1063.2;;;;;;;;;;;;;0;;;;911.4;2262.9;341.435;1.335
"1981-08";208;148.5;59.5;6831;7839;6223;618;998;1008;304;4923.1;1062.1;617.1;445;1598.4;;;;617;655;;212.7;158.1;294;1387.9;;;;;;;;;;;;;0;;;;569;2215.4;0;1
"1980-09";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;1
"1980-06";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;1
"1980-02";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;286.527;0.896
"2000-10";137.5;121.1;16.4;7410.071;9241;7282.4;0;1958.6;1830.929;266.3;8498.1;386.3;310.1;76.2;1139.2;489.354;;427.63;2429.3;2230.2;;497.3;290.2;816;1095.9;;;;;;;;;8447.296;1350.497;2318.218;2140.897;0;504.624;275.398;927.317;1317.2;3568.5;127.436;1.023
"1999-11";143.8;127.4;16.4;6941.753;8509.7;6431.7;34.5;2043.5;1567.947;245.2;7736.5;447.8;405.8;42;1111.9;356.941;;453.128;2247.6;1657;;487.5;325.1;985;922.4;;;;;;;;;7914.352;1498.936;2265.593;1483.009;0;529.152;262.667;900.405;1354.7;3359.5;310.278;1.221
"1995-03";247.8;219;28.8;6652.017;7907.5;5782.8;26.2;2098.5;1255.483;216.6;7614.4;442.2;416.8;25.4;1317.9;114.601;;516.614;2031.7;1787.2;;355.7;302.3;954;865.6;;;;;;;;;7740.436;2021.432;1916.427;1437.18;0;372.601;237.429;836.36;1295.1;3349.6;299.294;1.17
"1994-04";259.9;230;29.9;7194.739;8877.8;7315.8;80.6;1481.4;1683.061;200.8;6835.2;374.5;365.5;9;1385;;;;1786.4;1372.7;;384.9;228.9;841;836.3;;;;;;;;;7864.879;2133.095;1764.487;1558.917;0;392.739;249.24;914.718;1212;3171.4;218.931;1.318
"1991-06";276;245;31;7869;8838.5;6447.8;301;2089.7;969.5;244.3;6270.3;540.9;305.6;235.3;1468.6;;;;1549.8;868.8;;317.7;164.8;712;1188.6;;;;;;;;;8245.85;2898.527;1544.239;1319.644;0;302.844;257.481;1221.555;1195.2;3018.4;0;1
"1989-08";294;263;31;6625;7912.5;5429.7;442.4;2040.4;1287.5;228.5;5990.9;289.6;233.2;56.4;1732.2;;;;1233.9;1000.3;;346;155.8;614;908.7;;;;;;;;;;;;;0;;;;962.1;2966.1;0;1
"1989-01";301;273;28;7781.4;8679.3;6142.6;175.5;2361.2;897.9;208.1;7105.3;797.8;597.5;200.3;1402.2;;;;1217.6;2200.8;;257.9;319.8;528;1179;;;;;;;;;;;;;0;;;;740.7;2619.8;384.477;1.036
"1988-05";315;283;32;7192.5;8244.3;5803.1;464.1;1977.1;1051.8;175.1;5632.4;362.3;353.1;9.2;1617.3;;;;1190.2;913.2;;281.6;176.3;634;819.8;;;;;;;;;;;;;0;;;;948;2807.5;72.67;0.926
"1988-02";314;276;38;5699.5;6699.3;4699.6;389.2;1610.5;999.8;169.3;6911.8;648.2;623.7;24.5;1404;;;;1103;2148.5;;233.5;286.3;725;1011.5;;;;;;;;;;;;;0;;;;911.1;2507;334.762;1.047
"1986-09";287;246;41;8926.3;10022;7201.8;309.4;2510.8;1095.7;205.4;5966.5;454.1;434.8;19.3;1581.8;;;;1027.9;1128;;257.2;200.2;670;1101.4;;;;;;;;;;;;;0;;;;1067;2609.7;0;1
"1984-09";220.1;172.5;47.6;5789.4;6714.2;4622.4;354.6;1737.2;924.8;166.2;5843.9;625.2;591.2;34;1462.7;;;;848.1;1408;;225.5;182.6;677;1040;;;;;;;;;;;;;0;;;;978.5;2310.8;0;1
"1984-06";206;169.1;36.9;6086.5;7518.2;5392.8;244.7;1880.7;1431.7;214.9;5938.1;628.4;568.9;59.5;1626.2;;;;914.9;1161.6;;213.9;177.9;753;1090.6;;;;;;;;;;;;;0;;;;1080.3;2541.1;0;1
"1983-05";195.5;133.7;61.8;7563.1;8128.5;5706.2;334.1;2088.2;565.4;220.6;6355.4;868.9;730.5;138.4;1569;;;;884.7;1506;;199.6;202.6;596;1397.5;;;;;;;;;;;;;0;;;;870.8;2453.7;141.422;1.803
"1982-11";195.7;133.8;61.9;7261;7683;5165;273;2245;422;188.3;6987.6;1514.3;1219.2;295.1;1387.3;;;;829.7;1676;;167.3;268;677;1982.3;;;;;;;;;;;;;0;;;;948.8;2217;237.709;0.935
"1981-03";214.7;144.2;70.5;7759;9140;8088;198;854;1381;333.7;7602.1;1832.9;1143.5;689.4;1379.8;;;;814.2;2317.6;;178.6;299.8;293;2319.1;;;;;;;;;;;;;0;;;;534.1;2194;205.789;0.805
"1980-04";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;231.595;1.394
"1980-03";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;314.744;1.231
"2005-08";101.887;93.165;8.722;8344.317;10531.362;7298.6;0;3232.762;2187.046;236.7;7371.05;223.1;124.9;98.2;1029.7;715.305;;297.395;2582.9;1447;;549;143.2;936;683.25;;;;;;;;;7642.451;941.303;2624.159;1702.736;0;490.24;220.616;801.253;1274.45;3612.6;0;1
"2005-06";98.381;85.648;12.733;5757.247;8032.716;5288.2;0;2744.516;2275.469;272.1;6976.8;188.7;145.4;43.3;983.9;650.391;;297.602;2735.7;918.5;;544;150.4;817;827.3;;;;;;;;;7141.341;945.996;2563.692;1301.262;0;524.737;224.495;728.546;1364;3719.6;0;1
"2004-02";106.637;94.345;12.292;6652.154;8420.171;6832.8;0;1587.371;1768.017;263.9;7168.3;285.7;217.2;68.5;854.3;509.118;;278.743;2337.5;1753.5;;444;314.2;849;615.8;;;;;;;;;7293.218;1054.52;2539.494;1382.271;0;492.773;229.585;726.454;1096.3;3191.8;329.034;1.029
"2002-10";125.57;111.402;14.168;7365.985;8985.205;6610.4;0;2374.805;1619.22;221.6;7634.6;310.1;277.2;32.9;1130.5;611.476;;388.056;2719.5;1379.8;;478.5;266.5;758;901.8;;;;;;;;;7255.87;1226.763;2496.111;1198.884;0;483.21;249.812;768.216;1225.4;3850;122.663;0.985
"2001-01";136.2;119.5;16.7;7991.14;9787.781;7867.5;0;1920.282;1796.642;202.3;8151.6;353.4;326.5;26.9;1040.9;464.921;;388.821;2258.6;2207.7;;476;367.4;998.1;802.9;;;;;;;;;7742.96;1334.993;2365.333;1527.529;0;498.51;253.587;811.247;1248.8;3299.5;343.191;0.925
"1999-12";135;118.5;16.5;7826.334;9417.5;7043;0;2374.5;1591.166;270;8255.1;532.8;462.1;70.7;1198.7;393.816;;488.851;2342.9;1889.6;;440.1;407.8;931;1045;;;;;;;;;7781.333;1502.862;2260.708;1377.275;0;467.091;274.483;966.731;1215.4;3541.6;351.902;0.997
"1999-09";146;128.1;17.9;6301.665;8269.1;6150.9;32.4;2085.8;1967.435;232.9;7187.1;271.8;232.3;39.5;1214.2;377.828;;490.514;2275.7;1150.2;;510.1;204.5;879;953.4;;;;;;;;;7466.31;1543.206;2216.71;1182.508;0;490.751;259.526;834.67;1405.8;3489.9;0;1
"1999-03";153.2;135.4;17.8;7701.148;9353.7;6965.3;0;2388.4;1652.552;273.9;7899.6;472.1;351.5;120.6;1202.9;325.566;;493.872;2320.4;1642.5;;464.3;327.9;1018;923.6;;;;;;;;;7850.165;1601.851;2208.907;1456.621;0;475.679;273.206;857.213;1352.6;3523.3;243.719;0.953
"1998-09";157.3;139.1;18.2;7482.787;9124.5;7611.8;30;1482.7;1641.713;214.4;7446;482.1;282.7;199.4;1231.7;308.066;;511.09;2199.3;1223.5;;468;213.3;918;1192.2;;;;;;;;;7744.592;1624.52;2125.924;1274.157;0;446.007;266.89;1052.027;1452;3431;0;1
"1998-07";163.8;146.1;17.7;8377.702;9933.9;8263.1;0;1670.8;1556.198;274.5;7885.7;331.9;242.5;89.4;1413;355.182;;586.533;2334.5;1430.5;;519.7;179.4;1026;982.6;;;;;;;;;8091.594;1693.127;2168.657;1586.946;0;457.734;263.922;951.414;1552.4;3747.5;0;1
"1994-08";261.8;231;30.8;7002.355;8198.3;5928.1;204.3;2065.9;1195.945;186.9;6754.8;221.4;185.5;35.9;1561.7;;;;1751.7;1076;;427.9;156.7;934;846.8;;;;;;;;;7802.055;2181.392;1832.621;1296.239;0;368.039;245.576;992.25;1353.7;3313.4;0;1
"1993-09";239;221;18;6251.751;7929.5;5942.5;210.4;1776.6;1677.749;224.5;6357.1;371.4;297.1;74.3;1438.7;;;;1681.9;1043.7;;389.9;198.9;721;883;;;;;;;;;7219.754;2236.654;1639.439;1127.221;0;359.181;237.715;839.377;1169.3;3120.6;0;1
"1992-09";258;231;27;7416.881;8360.9;5226.3;344.4;2790.2;944.019;233.7;7009.5;406.9;363.1;43.8;1503.2;;;;1712.5;1402.7;;381;210.1;744;1056;;;;;;;;;8545.307;2974.357;1658.518;1521.135;0;350.605;252.976;1005.288;1241.5;3215.7;0;1
"1992-06";258;237;21;7110.911;8292.7;5683.2;427.8;2181.7;1181.789;209;6465;332.6;296.8;35.8;1517.1;;;;1688.2;926.7;;358.8;162.7;824;987.5;;;;;;;;;8274.25;2973.594;1630.184;1326.67;0;344.485;244.141;962.96;1325.7;3205.3;0;1
"1987-03";315;274;41;5174.6;6290.1;3916.6;443.2;1930.3;1115.5;212.1;7105.3;692.7;634.5;58.2;1480.5;;;;1105.8;2154.1;;223.1;306.4;730;1105.4;;;;;;;;;;;;;0;;;;956.7;2586.3;354.937;1.388
"1983-08";199.3;146.5;52.8;6811.7;7662.6;5944.4;373.9;1344.3;850.9;250;5718.6;531.2;496.5;34.7;1763.5;;;;761.2;957.7;;218.9;161.9;887;968.4;;;;;;;;;;;;;0;;;;1118.8;2524.7;0;1
"1981-06";192.8;143.9;48.9;7236;8143;6539;211;1393;907;354.2;6604.6;1122.7;797.3;325.4;1588.3;;;;846.1;1709.4;;207.2;195;346;1712.6;;;;;;;;;;;;;0;;;;758;2434.4;0;1
"2007-01";81.8;78.5;3.3;7700.679;9887.136;6858;0;3029.136;2186.457;293.2;7421.5;352.3;195.9;156.4;759.1;571.121;;186.896;2584.1;1617.8;;519.2;298.8;962;680.5;;;;;;;;;7084.839;847.036;2685.228;1164.287;0;541.21;200.92;736.745;1154.2;3343.2;298.495;0.805
"2006-07";90.9;87.4;3.5;8660.388;10526.789;7458.7;0;3068.089;1866.4;264.1;7205.6;181.1;116.4;64.7;954.7;705.729;;241.854;2776.8;938;;593.5;116.6;940;886;;;;;;;;;7302.465;867.431;2706.139;1280.746;0;529.098;195.786;852.184;1393.4;3731.5;0;1
"2005-10";96.085;94.685;1.4;8357.384;10407.28;7485.6;0;2921.68;2049.896;184.7;6956.175;292.7;197.3;95.4;881.7;626.729;;242.802;2611.9;1089.8;;519.2;206.6;817;829.975;;;;;;;;;6957.019;893.618;2568.189;1113.892;0;515.997;213.032;795.154;1245.775;3493.6;51.592;0.414
"2003-11";109.134;95.498;13.636;7586.24;9228.495;7323;0;1905.495;1642.255;201.8;6686.4;340.9;231.1;109.8;869.1;510.043;;286.919;2328.5;1077.6;;462.2;244.3;823.4;881.3;;;;;;;;;7198.141;1022.382;2493.52;1243.429;0;498.572;224.483;854.752;1189;3197.6;229.229;0.902
"2002-06";120.49;105.133;15.357;6662.059;8426.331;6231.5;0;2194.831;1764.272;234.6;6900.5;183.7;162.5;21.2;1097.6;586.077;;374.115;2440;976;;533.9;157.7;882.3;813;;;;;;;;;7443.602;1186.249;2396.877;1424.392;0;522.934;252.282;802.065;1335.8;3537.6;0;1
"2002-05";129.253;112.971;16.282;8407.294;10015.16;7761.4;2.8;2250.96;1607.866;210.9;6673.4;207.5;192.1;15.4;1148.5;604.794;;396.284;2488.8;801;;508.1;189.7;868.9;668.4;;;;;;;;;7454.704;1279.365;2507.041;1277.887;0;496.377;260.228;780.285;1249.2;3637.3;95.536;1.218
"2001-10";134.3;118.9;15.4;8746.768;10552.195;8207.5;0;2344.695;1805.427;219.9;7847.2;307.1;285.8;21.3;1170.2;580.349;;413.566;2599.5;1325.3;;449.6;266.1;889.1;1147.4;;;;;;;;;7472.552;1312.859;2415.436;1181.506;0;456.368;245.684;949.326;1368.6;3769.7;50.908;0.409
"2000-09";134.9;119;15.9;6993.617;8752.3;7171.4;28.8;1552.1;1758.683;262.3;6305.4;241.3;216.6;24.7;1084.1;437.422;;424.629;2169.6;635.3;;519.7;203.3;863;830.4;;;;;;;;;6594.243;1310.018;2145.686;678.893;0;501.694;270.717;755.33;1358.8;3253.7;0;1
"1999-02";140.3;124.7;15.6;7148.821;8481.9;6521.9;0;1960;1333.079;225.4;7496.6;563.2;418.6;144.6;1014.6;275.203;;422.558;1990;1994.2;;412.9;361;823;900.9;;;;;;;;;7766.559;1512.068;2180.222;1485.368;0;470.862;260.365;940.584;1041;3004.6;336.904;1.054
"1998-06";151.2;136.8;14.4;6503.571;8341.3;6753.4;0;1587.9;1837.729;250.2;7470.8;330.9;273.8;57.1;1248.7;298.509;;513.634;2211;1400.5;;401.9;173.2;971;1064.5;;;;;;;;;8291.128;1645.854;2133.977;1897.809;0;390.217;266.892;1008.391;1508.9;3459.7;0;1
"1997-04";168.2;145.7;22.5;7256.292;8762.3;7239.8;30.7;1491.8;1506.008;236.3;7097.8;347.9;334.7;13.2;1297.7;232.916;;541.207;2200.1;1196.1;;411.7;227.5;921;843.7;;;;;;;;;7599.787;1761.728;2092.285;1269.53;0;412.759;229.644;879.412;1320.2;3497.8;185.552;1.117
"1996-08";198.5;175.1;23.4;6992.517;8376.3;6498.8;133;1744.5;1383.783;220.9;6709.4;221.1;186.1;35;1404.4;223.016;;600.454;1854.3;1209.6;;470.4;156.6;972;642.1;;;;;;;;;7683.345;1847.624;1972.727;1508.431;0;409.053;253.567;792.677;1318.5;3258.7;0;1
"1995-11";248;219;29;6970.11;8172;6318;54.8;1799.2;1201.89;182.9;7017;511.6;464.8;46.8;1201;130.023;;483.831;1927.7;1465.9;;341.6;273.6;643;1164.2;;;;;;;;;7488.779;1860.064;1908.098;1362.766;0;384.089;217.429;1050.692;1052.3;3128.7;266.848;1.05
"1995-01";243.9;214.7;29.2;7856.536;8859;6560.3;87.9;2210.8;1002.464;177.5;7473.3;492.3;454;38.3;1200.7;98.895;;465.907;1782.4;1938.1;;347.8;359.2;974;871.1;;;;;;;;;7622.839;1961.296;1869.074;1307.001;0;375.172;242.184;931.149;1184.6;2983.1;363.155;0.979
"1993-11";270;237;33;6921.081;8434.7;6526.7;103.5;1804.5;1513.619;200.4;7309.4;578.7;570.4;8.3;1309.9;;;;1730.7;1834.6;;320.8;357.6;792;963.8;;;;;;;;;7640.408;2174.343;1731.195;1426.085;0;360.198;263.292;887.942;1108.4;3040.6;362.433;1.426
"1993-05";262;233;29;7512.351;8787.8;6422;205.6;2160.2;1275.449;187.1;6227.1;299.9;286.6;13.3;1395.9;;;;1630.4;968.9;;369.7;158.3;854;849.9;;;;;;;;;7879.849;2214.579;1682.598;1690.833;0;353.679;226.019;899.988;1213.7;3026.3;71.011;0.905
"1992-08";265;239;26;7416.853;8651.5;5478.9;240.8;2931.8;1234.647;243.8;6405;279.4;216.4;63;1601.2;;;;1480.1;1128.7;;406.9;145.8;851;791.3;;;;;;;;;8494.656;3036.763;1630.423;1455.257;0;349.797;239.842;996.529;1223;3081.3;0;1
"1992-05";281;250;31;8219.141;9306.3;6478;240.3;2588;1087.159;188.6;5950.8;379.3;294.4;84.9;1436.8;;;;1565.2;767.2;;363;161.3;728;929.3;;;;;;;;;8334.751;2883.319;1635.635;1446.256;0;345.865;243.081;1034.684;1150.6;3002;59.697;0.761
"1989-12";319;285;34;8216.6;9090;6516.8;121.2;2452;873.4;201.5;7775.9;1200.2;614.5;585.7;1496.3;;;;1325.4;2063.1;;279.4;309.5;708;1594.2;;;;;;;;;;;;;0;;;;937.6;2821.7;339.945;0.963
"1989-06";293;263;30;5933.2;7171;4960.5;318;1892.5;1237.8;216.9;6354.7;342.2;322;20.2;1606.7;;;;1417.4;828.2;;318.8;166.5;923;1094.1;;;;;;;;;;;;;0;;;;1463.6;3024.1;0;1
"1988-03";330;292;38;6450.5;7533.1;5079.7;421.6;2031.8;1082.6;199.4;7288.2;668.7;660.5;8.2;1556.4;;;;1264.8;2072.6;;259.3;303.8;747;1084.3;;;;;;;;;;;;;0;;;;987.5;2821.2;298.589;1.167
"1987-02";278;240;38;7147.7;8029.9;5341.7;260.2;2428;882.2;185.8;6653.4;891.5;751.7;139.8;1282.8;;;;902.2;2065.7;;194;317.3;649;1242.4;;;;;;;;;;;;;0;;;;791.9;2185;358.649;1.122
